Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
B_1_3_P_BLUE_-2_4_0_4_1_-1_P_ORANGE_-3_0_1_4_3_3,0,2,1,1,2,0.0,0.5,0.38166445,0.03934893,0.34231552,0.42101339,0.18795496,0.04777269,0.14018227,0.23572765
B_0_0_P_BLUE_-2_-4_-1_-2_-1_-1_P_ORANGE_-1_1_0_0_1_3,0,22,1,21,22,0.0,0.045454545454545456,0.38139474,0.21048713,0.0932664,0.6914636,0.14288816,0.030038994,0.086083904,0.21931508
B_1_4_P_BLUE_0_4_1_2_1_4_P_ORANGE_0_3_1_4_2_4,0,2,1,1,2,0.0,0.5,0.38097787,0.01130195,0.3696759,0.3922798,0.11070734,0.1001775,0.010529848,0.21088484
B_1_0_P_BLUE_-3_-3_0_0_1_0_P_ORANGE_-1_-1_0_-1_3_2,0,2,1,1,2,0.0,0.5,0.38012022,0.06749439,0.31262583,0.4476146,0.18623528,0.021577425,0.16465786,0.20781271
B_0_0_P_BLUE_-2_-4_0_-3_0_-3_P_ORANGE_-1_1_0_3_1_3,0,15,1,14,15,0.0,0.06666666666666667,0.3796597,0.19323222,0.07528177,0.6377755,0.11027504,0.028106157,0.06491989,0.15253338
B_-4_0_P_BLUE_-4_0_-3_1_-1_-3_P_ORANGE_-3_0_-2_4_0_1,0,2,1,1,2,0.0,0.5,0.37949637,0.0014752448,0.37802112,0.3809716,0.044326123,0.006595243,0.03773088,0.050921366
B_2_-3_P_BLUE_0_-5_2_-2_3_-3_P_ORANGE_-2_0_-1_-4_1_-3,0,2,1,1,2,0.0,0.5,0.37854454,0.040875524,0.33766901,0.41942006,0.19722772,0.013887063,0.18334065,0.21111478
B_0_0_P_BLUE_-2_-4_-1_-3_0_-3_P_ORANGE_-2_4_-1_2_1_3,0,2,1,1,2,0.0,0.5,0.37846065,0.063366234,0.3150944,0.44182688,0.09310493,0.012698498,0.080406435,0.10580343
B_0_-1_P_BLUE_-3_-5_0_-1_0_-1_P_ORANGE_-1_-1_-1_0_2_4,0,2,1,1,2,0.0,0.5,0.37779912,0.14658561,0.23121351,0.52438474,0.24745183,0.12850444,0.11894738,0.37595627
B_0_0_P_BLUE_-3_-4_-1_-2_0_0_P_ORANGE_-1_-1_0_1_2_4,0,4,1,3,4,0.0,0.25,0.37740827,0.09529144,0.2218419,0.48062843,0.07434815,0.049974006,0.019866448,0.14441787
B_-1_-5_P_BLUE_-2_-5_-1_-5_0_-5_P_ORANGE_-1_-5_-1_-5_0_-3,0,4,1,3,4,0.0,0.25,0.37687212,0.25717103,0.0025892598,0.67905843,0.3858953,0.095321275,0.23400871,0.4919574
B_0_0_P_BLUE_-2_-4_-1_-3_0_-2_P_ORANGE_-2_4_-1_1_1_3,0,10,1,9,10,0.0,0.1,0.37615877,0.2203138,0.07188225,0.6557822,0.10469035,0.035048567,0.06954191,0.17260456
B_0_-5_P_BLUE_-1_-5_0_-6_0_-5_P_ORANGE_0_-5_1_-5_1_-2,0,2,1,1,2,0.0,0.5,0.37469113,0.06114702,0.3135441,0.43583813,0.41880742,0.0656946,0.35311282,0.48450202
B_1_-3_P_BLUE_-1_-6_-1_-3_1_-5_P_ORANGE_-2_-5_-1_1_1_-3,0,2,1,1,2,0.0,0.5,0.37451833,0.060914442,0.3136039,0.4354328,0.25216752,0.023148216,0.2290193,0.27531573
B_-3_4_P_BLUE_-4_1_-3_4_0_0_P_ORANGE_-3_4_-2_2_-2_4,0,2,1,1,2,0.0,0.5,0.37437224,0.02916725,0.345205,0.4035395,0.1011239,0.09169315,0.009430745,0.19281705
B_-4_3_P_BLUE_-4_2_-3_3_-1_0_P_ORANGE_-4_3_-4_4_-1_4,0,2,1,1,2,0.0,0.5,0.3739299,0.08099842,0.29293147,0.4549283,0.04408165,0.034251295,0.009830357,0.078332946
B_-3_-3_P_BLUE_-3_-4_-2_-5_-2_-3_P_ORANGE_-3_-3_-3_0_-2_-5,0,2,1,1,2,0.0,0.5,0.37221336,0.20727235,0.16494101,0.5794857,0.2994167,0.053197928,0.24621876,0.3526146
B_3_3_P_BLUE_0_4_2_-2_3_1_P_ORANGE_-3_0_2_4_3_3,0,2,1,1,2,0.0,0.5,0.37115744,0.01401642,0.35714102,0.38517386,0.18055737,0.050652623,0.12990475,0.23121
B_3_0_P_BLUE_-2_-4_0_-5_1_0_P_ORANGE_-3_0_3_0_3_3,0,2,1,1,2,0.0,0.5,0.37085563,0.021482304,0.3493733,0.39233792,0.2543081,0.046614215,0.2076939,0.30092233
B_2_4_P_BLUE_-3_2_2_4_3_2_P_ORANGE_-1_4_1_4_3_4,0,2,1,1,2,0.0,0.5,0.3707299,0.08496353,0.28576636,0.45569342,0.110236675,0.05834596,0.051890716,0.16858263
B_1_2_P_BLUE_-2_-1_0_0_1_2_P_ORANGE_-3_-1_0_0_1_2,0,2,1,1,2,0.0,0.5,0.3700173,0.025902703,0.34411457,0.39591998,0.17530948,0.03021624,0.14509323,0.20552571
B_0_0_P_BLUE_-2_-5_-1_-1_0_-1_P_ORANGE_0_0_0_1_2_4,0,3,1,2,3,0.0,0.3333333333333333,0.3693373,0.25231,0.12546864,0.7168521,0.16094314,0.020654874,0.13175242,0.17646724
B_0_-1_P_BLUE_-1_0_0_-1_2_-4_P_ORANGE_-4_3_0_-1_0_-1,0,7,1,6,7,0.0,0.14285714285714285,0.36922997,0.20978081,0.14631271,0.63264906,0.20635296,0.08252741,0.058710724,0.33365163
B_-1_-5_P_BLUE_-3_-5_-1_-5_0_-5_P_ORANGE_-3_-1_-2_-5_-1_-4,0,3,2,1,3,0.0,0.6666666666666666,0.36910748,0.14834808,0.18068442,0.5432145,0.37937745,0.11575777,0.21570826,0.46422789
B_3_-4_P_BLUE_0_-5_2_-5_3_-4_P_ORANGE_0_-1_2_-5_3_-2,0,4,1,3,4,0.0,0.25,0.36903566,0.15135969,0.11197103,0.50117487,0.1839388,0.07990629,0.07750517,0.28880143
B_0_0_P_BLUE_-2_-4_-1_-2_1_-3_P_ORANGE_-1_2_0_1_1_3,0,6,1,5,6,0.0,0.16666666666666666,0.3688521,0.21182482,0.1293446,0.6339542,0.15029335,0.028572623,0.101339765,0.19591767
B_-2_3_P_BLUE_-2_2_-2_3_-1_4_P_ORANGE_-2_4_-1_5_0_4,0,2,1,1,2,0.0,0.5,0.36884308,0.0134797245,0.35536334,0.3823228,0.11251384,0.106855825,0.0056580165,0.21936966
B_-1_0_P_BLUE_-1_0_-1_0_3_-4_P_ORANGE_-4_3_-1_1_0_-1,0,7,1,6,7,0.0,0.14285714285714285,0.36871058,0.15561426,0.23924662,0.7320453,0.092069075,0.044044558,0.04173483,0.18727475
B_1_-1_P_BLUE_-2_0_1_-1_2_-3_P_ORANGE_-3_3_0_-1_1_-1,0,7,1,6,7,0.0,0.14285714285714285,0.3678639,0.15564497,0.19165072,0.61779684,0.116473794,0.045355357,0.038447384,0.17343189
B_0_4_P_BLUE_0_1_0_4_1_2_P_ORANGE_-3_4_0_4_1_4,0,4,1,3,4,0.0,0.25,0.36718905,0.120280825,0.19292644,0.5110979,0.06348517,0.06349138,0.004428994,0.16218849
B_1_4_P_BLUE_-1_0_1_2_1_4_P_ORANGE_-1_3_0_5_1_4,0,2,1,1,2,0.0,0.5,0.3662621,0.29383463,0.0724275,0.6600967,0.076082855,0.049909513,0.026173346,0.12599237
B_0_0_P_BLUE_-1_-1_-1_0_0_-2_P_ORANGE_-1_0_0_0_2_4,0,3,1,2,3,0.0,0.3333333333333333,0.3651155,0.020164967,0.33759502,0.38534927,0.17562686,0.046203654,0.13137212,0.23938721
B_3_3_P_BLUE_1_4_2_-1_3_3_P_ORANGE_1_1_1_4_3_3,0,2,1,1,2,0.0,0.5,0.36490148,0.13992739,0.22497408,0.5048289,0.109880954,0.09442498,0.015455978,0.20430593
B_-3_-4_P_BLUE_-4_-4_0_-3_0_0_P_ORANGE_-3_-4_-2_-5_-1_-3,0,2,1,1,2,0.0,0.5,0.3647974,0.124613516,0.2401839,0.48941094,0.3683117,0.02235721,0.34595448,0.3906689
B_0_-1_P_BLUE_-2_0_0_-1_3_-3_P_ORANGE_-3_3_0_-1_1_-1,0,2,1,1,2,0.0,0.5,0.36414343,0.12475455,0.23938888,0.48889798,0.1232461,0.09940199,0.023844115,0.22264808
B_0_0_P_BLUE_-2_-4_-1_-1_0_-2_P_ORANGE_-1_1_0_0_2_3,0,31,1,30,31,0.0,0.03225806451612903,0.3621355,0.22190237,0.12036559,0.7161385,0.14917369,0.03664865,0.0633389,0.24112312
B_-3_-5_P_BLUE_-3_-5_-2_-5_-1_-5_P_ORANGE_-3_-5_-3_-4_-2_-3,0,3,2,1,3,0.0,0.6666666666666666,0.36212727,0.13578925,0.17086785,0.47268885,0.29889247,0.09433755,0.16691133,0.38176787
B_0_-1_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-3_3_0_0_0_0,0,3,1,2,3,0.0,0.3333333333333333,0.36064324,0.21823148,0.1915254,0.6687795,0.22507429,0.14624664,0.093732476,0.42910746
B_-1_0_P_BLUE_-1_-2_-1_-1_-1_0_P_ORANGE_0_0_0_1_2_3,0,3,2,1,3,0.0,0.6666666666666666,0.36025885,0.029718317,0.33875972,0.40228313,0.20789127,0.1125916,0.049190994,0.29846513
B_-1_4_P_BLUE_-2_3_-1_4_-1_4_P_ORANGE_-2_4_-1_4_0_4,0,6,1,5,6,0.0,0.16666666666666666,0.3589983,0.0998947,0.20642343,0.49185055,0.080643885,0.1503896,0.003171553,0.4157807
B_0_0_P_BLUE_-1_0_0_0_2_-4_P_ORANGE_-4_3_0_-1_0_0,0,3,1,2,3,0.0,0.3333333333333333,0.35794964,0.10132159,0.21894181,0.45756525,0.12572517,0.031054875,0.09017826,0.16583516
B_-4_-3_P_BLUE_-4_-4_-3_-5_-1_-5_P_ORANGE_-4_-3_0_-5_0_0,0,3,1,2,3,0.0,0.3333333333333333,0.3572332,0.22365865,0.040981423,0.52019465,0.16772024,0.03119896,0.13216792,0.20812574
B_1_1_P_BLUE_1_-1_1_1_2_2_P_ORANGE_1_1_2_4_3_3,0,2,1,1,2,0.0,0.5,0.35719502,0.02012217,0.33707285,0.3773172,0.15830438,0.12309091,0.035213463,0.2813953
B_2_1_P_BLUE_-3_-3_1_-1_2_0_P_ORANGE_-2_-1_2_-1_3_2,0,2,1,1,2,0.0,0.5,0.3553612,0.06655368,0.2888075,0.42191488,0.09937018,0.071093306,0.028276883,0.17046349
B_-1_0_P_BLUE_-1_0_0_0_1_-1_P_ORANGE_-3_-4_-2_1_0_4,0,2,1,1,2,0.0,0.5,0.35311353,0.010397926,0.34271562,0.36351147,0.13898197,0.003196098,0.13578588,0.14217807
B_2_0_P_BLUE_1_-1_2_0_3_3_P_ORANGE_-3_1_2_0_3_1,0,2,1,1,2,0.0,0.5,0.35301375,0.0008509308,0.3521628,0.35386467,0.28236762,0.0126113,0.26975632,0.29497892
B_0_0_P_BLUE_-2_-4_0_-3_0_-2_P_ORANGE_-1_1_0_2_2_3,0,61,1,60,61,0.0,0.01639344262295082,0.35222977,0.22060807,0.09218451,0.7016466,0.13192877,0.032370042,0.068774715,0.22055267
B_0_0_P_BLUE_-3_-5_-1_-1_0_-3_P_ORANGE_-1_0_-1_2_2_3,0,5,1,4,5,0.0,0.2,0.3516842,0.25038278,0.121175304,0.6845014,0.16088985,0.03691832,0.1126647,0.21992226
B_1_-5_P_BLUE_-1_-3_0_-5_0_-5_P_ORANGE_-1_-6_0_-5_2_-2,0,2,1,1,2,0.0,0.5,0.3512538,0.27405933,0.07719448,0.62531316,0.2850934,0.12476317,0.16033022,0.40985656
B_-2_-5_P_BLUE_-4_-5_-2_-5_-1_-5_P_ORANGE_-2_-5_-2_-3_-2_-1,0,2,1,1,2,0.0,0.5,0.35122257,0.14054179,0.21068078,0.49176437,0.28528133,0.10266072,0.1826206,0.38794205
B_0_-1_P_BLUE_-1_-2_-1_0_2_-5_P_ORANGE_-4_3_0_0_0_0,0,3,1,2,3,0.0,0.3333333333333333,0.34995067,0.17824224,0.109402865,0.535478,0.168455,0.06945627,0.08500356,0.2550489
B_2_4_P_BLUE_-1_4_1_1_2_4_P_ORANGE_0_4_2_4_3_2,0,3,1,2,3,0.0,0.3333333333333333,0.34952068,0.041356094,0.29146972,0.384715,0.110903986,0.093796134,0.009798835,0.23581974
B_1_1_P_BLUE_-3_-3_0_-1_1_0_P_ORANGE_-2_-1_1_-1_2_2,0,2,1,1,2,0.0,0.5,0.34942353,0.0030030608,0.34642047,0.3524266,0.14233828,0.037611295,0.10472698,0.17994957
B_0_0_P_BLUE_-4_-3_0_-1_0_0_P_ORANGE_-1_-1_0_0_2_3,0,8,1,7,8,0.0,0.125,0.34917516,0.12472733,0.14349729,0.6174102,0.13304466,0.09379707,0.016680378,0.27384153
B_3_3_P_BLUE_2_-5_3_1_3_3_P_ORANGE_-2_4_2_4_3_3,0,2,1,1,2,0.0,0.5,0.3490609,0.14120035,0.20786053,0.49026123,0.10579068,0.079501115,0.02628957,0.1852918
B_-1_-1_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-3_3_-1_0_0_-1,0,2,1,1,2,0.0,0.5,0.34832713,0.0060182214,0.3423089,0.35434535,0.26266214,0.04151249,0.22114965,0.30417463
B_-1_-5_P_BLUE_-1_-6_-1_-5_-1_-4_P_ORANGE_-1_-6_-1_-5_-1_-2,0,3,1,2,3,0.0,0.3333333333333333,0.34770778,0.23930614,0.009483507,0.5270368,0.47192132,0.011251429,0.4586865,0.48618868
B_2_4_P_BLUE_0_4_1_1_3_3_P_ORANGE_-3_4_-1_5_1_4,0,3,1,2,3,0.0,0.3333333333333333,0.34746242,0.138157,0.1995177,0.5319576,0.038397815,0.035038352,0.0049125585,0.08677243
B_1_-2_P_BLUE_-2_0_1_-1_2_-3_P_ORANGE_-3_4_1_-2_1_0,0,2,1,1,2,0.0,0.5,0.346575,0.17781577,0.16875923,0.52439076,0.1490106,0.07704385,0.07196675,0.22605446
B_-1_3_P_BLUE_-1_3_-1_3_0_4_P_ORANGE_-2_4_-1_4_-1_4,0,2,1,1,2,0.0,0.5,0.34618825,0.082582414,0.26360583,0.42877066,0.1621308,0.123733945,0.038396854,0.28586474
B_0_0_P_BLUE_-3_-5_-1_-1_0_-2_P_ORANGE_0_0_0_1_2_3,0,123,2,121,123,0.0,0.016260162601626018,0.3461724,0.21441372,0.057356477,0.7630647,0.14907369,0.047084987,0.030170782,0.24399522
B_0_0_P_BLUE_-2_-2_-1_-3_1_-4_P_ORANGE_-1_2_1_1_1_3,0,27,1,26,27,0.0,0.037037037037037035,0.3461233,0.21769223,0.08333197,0.65112066,0.14144829,0.03318157,0.07655219,0.24212217
B_0_0_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-1_0_0_0_2_3,0,10,1,9,10,0.0,0.1,0.34563014,0.20175998,0.095479436,0.637395,0.1740807,0.0573124,0.043859802,0.22963414
B_-4_3_P_BLUE_-4_1_-4_3_-1_3_P_ORANGE_-4_0_-4_4_-1_5,0,2,1,1,2,0.0,0.5,0.34402806,0.0072007775,0.33682728,0.35122883,0.18014638,0.043353885,0.1367925,0.22350027
B_0_0_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_0_0_0_1_2_4,0,28,1,27,28,0.0,0.03571428571428571,0.34373575,0.1716266,0.14836177,0.6801096,0.1582177,0.04819306,0.068768665,0.23586938
B_2_2_P_BLUE_2_-1_2_2_2_2_P_ORANGE_1_4_2_2_3_2,0,2,1,1,2,0.0,0.5,0.34345347,0.011480406,0.33197305,0.35493386,0.03466256,0.009005259,0.025657302,0.04366782
B_-3_-5_P_BLUE_-3_-4_-2_-5_0_0_P_ORANGE_-3_-5_0_-1_1_-5,0,4,2,2,4,0.0,0.5,0.34303302,0.1937579,0.12371349,0.5746454,0.3749153,0.03843467,0.33682725,0.4369406
B_1_4_P_BLUE_0_3_1_4_2_1_P_ORANGE_0_4_1_4_1_4,0,3,1,2,3,0.0,0.3333333333333333,0.34291896,0.083450176,0.22491002,0.40307152,0.14509644,0.03862707,0.107416786,0.19818912
B_3_2_P_BLUE_2_-2_3_1_3_2_P_ORANGE_-2_3_1_4_3_3,0,2,1,1,2,0.0,0.5,0.34208184,0.017875493,0.32420635,0.35995734,0.045272637,0.019590382,0.025682254,0.06486302
B_0_0_P_BLUE_0_-3_1_-5_1_-2_P_ORANGE_-2_1_-1_2_0_4,0,6,1,5,6,0.0,0.16666666666666666,0.341435,0.1300246,0.20414086,0.5288094,0.13965951,0.024520809,0.09824761,0.16721001
B_-3_-4_P_BLUE_-3_-5_-1_-6_1_-5_P_ORANGE_-3_-4_-3_-1_-2_-5,0,3,2,1,3,0.0,0.6666666666666666,0.3409246,0.20809326,0.04664713,0.49025217,0.33696795,0.013697424,0.32665154,0.356325
B_0_0_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_0_-1_0_3_4,0,3,1,2,3,0.0,0.3333333333333333,0.34089923,0.0007953099,0.33983046,0.34173706,0.13532853,0.07314814,0.03189634,0.18856554
B_2_-1_P_BLUE_-1_0_2_-1_3_-2_P_ORANGE_-2_2_1_0_2_0,0,2,1,1,2,0.0,0.5,0.34084558,0.14209431,0.19875127,0.4829399,0.1468951,0.0150642395,0.13183086,0.16195934
B_-2_-5_P_BLUE_-2_-5_-1_-5_-1_-4_P_ORANGE_-2_-5_-1_-5_-1_-2,0,2,1,1,2,0.0,0.5,0.34027588,0.19452786,0.145748,0.53480375,0.19710423,0.14108579,0.056018446,0.33819002
B_0_0_P_BLUE_-2_-5_-1_-1_0_-2_P_ORANGE_-1_1_0_0_2_3,0,50,1,49,50,0.0,0.02,0.33977917,0.2142603,0.12495227,0.7246987,0.1509324,0.038312,0.04719673,0.2442212
B_3_-3_P_BLUE_2_-4_3_-3_3_-3_P_ORANGE_-1_-4_0_-2_3_-4,0,2,1,1,2,0.0,0.5,0.33975297,0.16965903,0.17009392,0.509412,0.13148399,0.018073007,0.11341098,0.149557
B_0_0_P_BLUE_-2_-4_-1_-3_-1_-1_P_ORANGE_-1_2_0_0_2_3,0,11,1,10,11,0.0,0.09090909090909091,0.33944875,0.20171091,0.14411291,0.644204,0.1273618,0.025969949,0.09716328,0.19057238
B_-1_-5_P_BLUE_-2_-5_-1_-5_-1_-5_P_ORANGE_-2_-5_-1_-5_-1_-1,0,3,1,2,3,0.0,0.3333333333333333,0.3393555,0.1693057,0.099994324,0.4641638,0.44986606,0.023179736,0.43093562,0.4825084
B_-1_4_P_BLUE_-1_3_-1_4_0_4_P_ORANGE_-2_4_-1_4_-1_4,0,2,1,1,2,0.0,0.5,0.3391463,0.0916006,0.2475457,0.43074688,0.15428087,0.14936128,0.004919598,0.30364215
B_-1_3_P_BLUE_-2_0_-1_3_-1_3_P_ORANGE_-1_1_-1_3_0_5,0,2,1,1,2,0.0,0.5,0.3387813,0.008079067,0.33070225,0.34686038,0.07528585,0.031729802,0.04355605,0.107015654
B_0_0_P_BLUE_-2_-4_-1_-3_-1_-2_P_ORANGE_-1_1_0_2_1_3,0,23,1,22,23,0.0,0.043478260869565216,0.3387615,0.20632371,0.055422373,0.65421623,0.13145222,0.029437719,0.059076577,0.17895897
B_-2_4_P_BLUE_-3_2_-2_1_-1_4_P_ORANGE_-2_4_-1_4_-1_4,0,2,1,1,2,0.0,0.5,0.3386643,0.067843705,0.2708206,0.406508,0.08811929,0.026781028,0.061338264,0.11490032
B_-1_0_P_BLUE_-1_0_0_0_3_-4_P_ORANGE_-4_3_-1_0_0_-1,0,13,1,12,13,0.0,0.07692307692307693,0.33843276,0.11941897,0.110075384,0.5403743,0.18062702,0.118635535,0.023267467,0.42385608
B_-2_-5_P_BLUE_-3_-5_-2_-5_-1_-5_P_ORANGE_-2_-5_-2_-3_-1_-5,0,2,1,1,2,0.0,0.5,0.33829817,0.33134377,0.006954416,0.6696419,0.29694256,0.14039835,0.15654421,0.43734092
B_3_3_P_BLUE_-3_0_3_2_3_3_P_ORANGE_-2_-2_2_3_3_4,0,2,1,1,2,0.0,0.5,0.33797345,0.01714757,0.32082587,0.35512102,0.16230941,0.051057484,0.11125193,0.2133669
B_3_2_P_BLUE_0_-2_2_4_3_2_P_ORANGE_-1_5_0_0_2_4,0,2,1,1,2,0.0,0.5,0.33770698,0.013970241,0.32373673,0.3516772,0.24196911,0.13810623,0.10386287,0.38007534
B_-2_3_P_BLUE_-2_-1_-1_3_-1_3_P_ORANGE_-2_3_-1_3_0_3,0,2,1,1,2,0.0,0.5,0.33732635,0.17771393,0.15961242,0.5150403,0.20370562,0.19203077,0.011674855,0.3957364
B_-2_4_P_BLUE_-4_1_-2_4_-1_2_P_ORANGE_-2_4_-2_4_0_3,0,3,1,2,3,0.0,0.3333333333333333,0.3373212,0.1272407,0.22902702,0.5159254,0.050934423,0.05626457,0.0059306957,0.13026543
B_0_0_P_BLUE_-1_-5_0_-5_0_-4_P_ORANGE_-1_3_0_3_0_3,0,10,1,9,10,0.0,0.1,0.3370896,0.20004557,0.11540134,0.62798727,0.09016323,0.019401597,0.047067992,0.11643926
B_0_-1_P_BLUE_-1_0_0_-1_2_-5_P_ORANGE_-4_4_0_-1_0_0,0,9,1,8,9,0.0,0.1111111111111111,0.3367735,0.22451617,0.08565184,0.64531696,0.16134252,0.103087604,0.023521475,0.3577667
B_-3_-2_P_BLUE_-4_-4_-3_0_-2_-3_P_ORANGE_-4_-5_-3_-1_2_-1,0,2,1,1,2,0.0,0.5,0.33668578,0.028616175,0.30806962,0.36530197,0.27905488,0.0081790835,0.27087578,0.28723395
B_-1_-5_P_BLUE_-2_-5_-2_-5_1_-5_P_ORANGE_-2_-5_-2_-2_-1_-4,0,2,1,1,2,0.0,0.5,0.33640093,0.15215045,0.18425046,0.48855138,0.35995838,0.057774186,0.3021842,0.41773257
B_0_-5_P_BLUE_-3_-5_-1_-5_-1_-5_P_ORANGE_0_-5_0_-2_1_-5,0,3,2,1,3,0.0,0.6666666666666666,0.335917,0.19657587,0.059064653,0.4961994,0.4433333,0.0041381656,0.43808138,0.44819525
B_-2_4_P_BLUE_-4_2_-2_1_-2_4_P_ORANGE_-4_3_-1_4_-1_4,0,2,1,1,2,0.0,0.5,0.33558607,0.07353528,0.26205078,0.40912133,0.15415823,0.023630023,0.13052821,0.17778826
B_0_-5_P_BLUE_-3_-5_-1_-5_0_-5_P_ORANGE_0_-5_0_0_1_-5,0,3,2,1,3,0.0,0.6666666666666666,0.335314,0.18210047,0.07783135,0.46828437,0.32816982,0.20175637,0.04324368,0.4837201
B_0_0_P_BLUE_-2_-5_-1_-2_0_-3_P_ORANGE_-1_2_0_0_1_3,0,5,1,4,5,0.0,0.2,0.33520934,0.18303007,0.1842124,0.6033116,0.13756791,0.021327786,0.1013286,0.16010933
B_-2_-5_P_BLUE_-3_-5_-2_-5_-2_-5_P_ORANGE_-2_-5_-2_-3_0_-3,0,2,1,1,2,0.0,0.5,0.33513445,0.16728866,0.16784579,0.5024231,0.25222018,0.1494116,0.10280857,0.40163177
B_-3_-5_P_BLUE_-2_-5_-1_-5_0_-4_P_ORANGE_-3_-5_-3_-1_-2_-4,0,2,1,1,2,0.0,0.5,0.33502328,0.21128798,0.12373531,0.54631126,0.26691508,0.08413346,0.1827816,0.35104853
B_1_4_P_BLUE_1_1_1_2_1_3_P_ORANGE_1_3_1_4_2_3,0,2,1,1,2,0.0,0.5,0.33488026,0.0050153434,0.32986492,0.3398956,0.056882143,0.025614647,0.031267498,0.08249679
B_0_0_P_BLUE_-1_-1_0_-2_1_-5_P_ORANGE_-1_1_0_2_2_3,0,2,1,1,2,0.0,0.5,0.33472717,0.24086131,0.09386586,0.57558846,0.12970895,0.010518648,0.11919029,0.14022759
B_-1_-5_P_BLUE_-3_-5_-1_-5_0_-5_P_ORANGE_-2_-2_-1_-5_0_-5,0,2,1,1,2,0.0,0.5,0.3344259,0.24326447,0.091161415,0.57769036,0.35730964,0.11875786,0.2385518,0.4760675
B_-1_-1_P_BLUE_-2_0_-1_-1_2_-4_P_ORANGE_-3_3_-1_-1_1_-1,0,3,1,2,3,0.0,0.3333333333333333,0.3339031,0.20820948,0.07829774,0.58830047,0.22188447,0.12849121,0.09025598,0.39619038
B_0_0_P_BLUE_-2_-4_-1_-1_0_-2_P_ORANGE_-1_2_0_1_1_3,0,16,1,15,16,0.0,0.0625,0.3338793,0.19427893,0.13229324,0.6440659,0.15180936,0.0357015,0.05781917,0.20967552
B_0_0_P_BLUE_-1_-2_0_-1_1_-5_P_ORANGE_-1_0_0_2_1_4,0,7,1,6,7,0.0,0.14285714285714285,0.3335144,0.21369898,0.11369711,0.6786342,0.13185795,0.034901675,0.068630844,0.19447489
B_-1_-2_P_BLUE_-2_0_-1_0_2_-3_P_ORANGE_-3_2_-1_-1_1_-1,0,2,1,1,2,0.0,0.5,0.3333084,0.15872775,0.17458065,0.49203616,0.42827877,0.021093398,0.40718538,0.44937217
B_0_0_P_BLUE_-3_-4_-1_-1_0_-3_P_ORANGE_-1_1_-1_2_2_3,0,8,1,7,8,0.0,0.125,0.33287606,0.19227587,0.14184855,0.66687983,0.13994154,0.03819759,0.07757506,0.19263054
B_0_-4_P_BLUE_0_-5_0_-5_1_-3_P_ORANGE_0_-5_0_-1_2_-4,0,2,1,1,2,0.0,0.5,0.33247066,0.18866342,0.14380722,0.5211341,0.3585798,0.0050957054,0.3534841,0.3636755
B_0_4_P_BLUE_-1_3_-1_4_1_4_P_ORANGE_-1_4_0_4_1_4,0,2,1,1,2,0.0,0.5,0.33200127,0.050842777,0.28115848,0.38284403,0.32700613,0.10421222,0.22279392,0.43121836
B_-2_4_P_BLUE_-3_4_-1_1_0_4_P_ORANGE_-2_4_-2_4_-1_4,0,2,1,1,2,0.0,0.5,0.33195037,0.100746825,0.23120353,0.43269718,0.13776936,0.13554965,0.0022196928,0.273319
B_3_-4_P_BLUE_0_-4_1_-5_3_-4_P_ORANGE_-1_-4_3_-3_3_-1,0,2,1,1,2,0.0,0.5,0.33187762,0.16846225,0.16341537,0.50033987,0.2171228,0.093628794,0.123494,0.3107516
B_-3_-4_P_BLUE_-4_-4_-3_-4_-1_-6_P_ORANGE_-3_-3_-3_1_-1_-5,0,2,1,1,2,0.0,0.5,0.33172712,0.1953711,0.13635601,0.52709824,0.17547661,0.0038968027,0.17157981,0.17937341
B_-3_2_P_BLUE_-4_4_-1_-2_-1_1_P_ORANGE_-4_2_-1_0_0_0,0,2,1,1,2,0.0,0.5,0.33155227,0.0033885837,0.32816368,0.33494085,0.4426084,0.014369726,0.42823866,0.4569781
B_0_-1_P_BLUE_-2_0_0_-1_3_-4_P_ORANGE_-3_3_0_-1_1_-1,0,2,1,1,2,0.0,0.5,0.33112597,0.029229566,0.3018964,0.36035553,0.3159875,0.0028818846,0.3131056,0.31886938
B_1_-5_P_BLUE_0_-5_0_-4_1_-5_P_ORANGE_0_-5_1_-5_1_-3,0,4,1,3,4,0.0,0.25,0.33105808,0.18247524,0.10369536,0.52706695,0.23313634,0.07015341,0.15459444,0.34471616
B_-4_-1_P_BLUE_-4_-5_-4_-1_-1_-2_P_ORANGE_-4_-1_0_1_2_0,0,2,1,1,2,0.0,0.5,0.33096445,0.039945096,0.29101935,0.37090954,0.30749053,0.085702,0.22178853,0.39319253
B_0_0_P_BLUE_-2_-2_-1_-4_-1_-3_P_ORANGE_0_2_0_4_1_1,0,37,1,36,37,0.0,0.02702702702702703,0.33093873,0.1651492,0.1031168,0.6074759,0.13456282,0.030516751,0.058068726,0.20963891
