Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
B_0_0_P_BLUE_-3_-4_-1_-3_0_-2_P_ORANGE_-1_1_0_2_1_3,0,31,1,30,31,0.0,0.03225806451612903
B_0_0_P_BLUE_-2_-4_-1_-1_0_-2_P_ORANGE_-1_1_0_0_2_3,0,31,1,30,31,0.0,0.03225806451612903
B_0_0_P_BLUE_-3_-5_-1_-3_0_-1_P_ORANGE_-1_0_0_1_2_4,0,31,2,29,31,0.0,0.06451612903225806
B_0_0_P_BLUE_-2_-4_-1_-1_0_-3_P_ORANGE_0_0_0_1_1_3,0,31,1,30,31,0.0,0.03225806451612903
B_0_0_P_BLUE_-1_-2_-1_-1_2_-4_P_ORANGE_-1_0_0_2_2_3,0,31,2,29,31,0.0,0.06451612903225806
B_-1_0_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-1_0_0_0_2_4,0,31,1,30,31,0.0,0.03225806451612903
B_0_0_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-3_3_0_0_0_2,0,31,1,30,31,0.0,0.03225806451612903
B_0_0_P_BLUE_-3_-4_0_-4_0_-2_P_ORANGE_-1_1_-1_3_2_3,0,31,2,29,31,0.0,0.06451612903225806
B_0_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_0_0_3_3,0,30,2,28,30,0.0,0.06666666666666667
B_0_-1_P_BLUE_-1_-1_-1_-1_3_-4_P_ORANGE_-4_3_0_0_0_0,0,30,3,27,30,0.0,0.1
B_-1_-1_P_BLUE_-3_-5_-1_-1_0_-1_P_ORANGE_-1_0_0_1_2_4,0,30,1,29,30,0.0,0.03333333333333333
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_0_-1_0_2_3,0,30,2,28,30,0.0,0.06666666666666667
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-2_-1_-1_0_3_3,0,29,4,25,29,0.0,0.13793103448275862
B_0_-1_P_BLUE_-1_0_0_0_3_-4_P_ORANGE_-4_3_0_-1_0_0,0,29,1,28,29,0.0,0.034482758620689655
B_0_0_P_BLUE_-2_-3_-1_-5_0_-4_P_ORANGE_-1_3_0_3_1_2,0,29,1,28,29,0.0,0.034482758620689655
B_0_0_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-1_0_-1_1_2_4,0,29,2,27,29,0.0,0.06896551724137931
B_0_0_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-1_1_0_0_2_4,0,29,1,28,29,0.0,0.034482758620689655
B_0_0_P_BLUE_-3_-5_0_-1_0_0_P_ORANGE_-1_0_0_0_3_3,0,29,2,27,29,0.0,0.06896551724137931
B_0_0_P_BLUE_-3_-4_0_-3_0_-1_P_ORANGE_-1_0_-1_1_2_4,0,29,1,28,29,0.0,0.034482758620689655
B_-1_-1_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-4_3_-1_0_0_-1,0,29,2,27,29,0.0,0.06896551724137931
B_0_-1_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-3_3_-1_1_0_0,0,28,1,27,28,0.0,0.03571428571428571
B_0_0_P_BLUE_-2_-2_-1_-3_2_-4_P_ORANGE_-2_1_0_3_2_3,0,28,1,27,28,0.0,0.03571428571428571
B_0_0_P_BLUE_-2_-2_-1_-3_1_-5_P_ORANGE_0_2_1_1_1_4,0,28,1,27,28,0.0,0.03571428571428571
B_-1_-1_P_BLUE_-4_-4_0_-2_0_-1_P_ORANGE_-1_0_0_1_2_4,0,28,2,26,28,0.0,0.07142857142857142
B_0_0_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_0_0_0_1_2_4,0,28,1,27,28,0.0,0.03571428571428571
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_0_-1_0_2_4,0,28,1,27,28,0.0,0.03571428571428571
B_-2_-1_P_BLUE_-3_-5_-1_-1_-1_-1_P_ORANGE_-1_0_0_-1_2_4,0,27,1,26,27,0.0,0.037037037037037035
B_0_-1_P_BLUE_-1_-1_0_-2_2_-4_P_ORANGE_-3_4_-1_1_0_0,0,27,2,25,27,0.0,0.07407407407407407
B_0_0_P_BLUE_-2_-2_-1_-3_1_-4_P_ORANGE_-1_2_1_1_1_3,0,27,1,26,27,0.0,0.037037037037037035
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_-1_0_3_4,0,27,1,26,27,0.0,0.037037037037037035
B_-1_-1_P_BLUE_-3_-4_0_-2_0_-1_P_ORANGE_-1_0_-1_1_2_4,0,27,1,26,27,0.0,0.037037037037037035
B_0_0_P_BLUE_-3_-4_0_-3_0_-2_P_ORANGE_-1_1_-1_2_0_1,0,27,2,25,27,0.0,0.07407407407407407
B_-1_0_P_BLUE_-1_-2_-1_-1_3_-4_P_ORANGE_-4_3_-1_0_0_-1,0,27,1,26,27,0.0,0.037037037037037035
B_-1_-1_P_BLUE_-4_-4_-1_0_0_0_P_ORANGE_-1_-1_-1_0_3_3,0,26,1,25,26,0.0,0.038461538461538464
B_0_0_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-1_0_-1_2_0_0,0,26,3,23,26,0.0,0.11538461538461539
B_0_0_P_BLUE_-3_-4_0_-3_0_-1_P_ORANGE_-1_0_0_0_0_2,0,26,2,24,26,0.0,0.07692307692307693
B_0_0_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_0_-1_0_3_3,0,26,1,25,26,0.0,0.038461538461538464
B_-1_-1_P_BLUE_-3_-5_0_-1_0_-1_P_ORANGE_-1_0_-1_1_2_4,0,26,2,24,26,0.0,0.07692307692307693
B_-1_-1_P_BLUE_-4_-4_-1_-2_0_0_P_ORANGE_-1_0_0_0_3_3,0,26,1,25,26,0.0,0.038461538461538464
B_0_0_P_BLUE_-3_-4_0_-4_1_-2_P_ORANGE_-3_3_-1_2_1_1,0,26,1,25,26,0.0,0.038461538461538464
B_0_-1_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-3_4_0_0_0_0,0,26,1,25,26,0.0,0.038461538461538464
B_-1_-1_P_BLUE_-3_-4_-1_-2_0_0_P_ORANGE_-1_-1_-1_0_3_3,0,26,2,24,26,0.0,0.07692307692307693
B_0_0_P_BLUE_-3_-4_0_-3_0_-1_P_ORANGE_-1_0_0_1_3_3,0,26,1,25,26,0.0,0.038461538461538464
B_-1_-1_P_BLUE_-3_-5_0_-2_0_-1_P_ORANGE_-1_0_0_1_3_4,0,26,1,25,26,0.0,0.038461538461538464
B_0_0_P_BLUE_-1_-3_0_-5_1_-2_P_ORANGE_-2_1_0_2_0_4,0,26,1,25,26,0.0,0.038461538461538464
B_0_0_P_BLUE_-3_-4_-1_-2_0_-2_P_ORANGE_-1_1_0_2_2_3,0,26,2,24,26,0.0,0.07692307692307693
B_-1_-1_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-1_0_-1_1_2_3,0,26,3,23,26,0.0,0.11538461538461539
B_0_0_P_BLUE_-2_-4_-1_-3_-1_-1_P_ORANGE_-1_1_0_0_1_3,0,26,1,25,26,0.0,0.038461538461538464
B_0_0_P_BLUE_-1_-5_-1_-4_0_-3_P_ORANGE_-1_2_0_3_0_3,0,25,1,24,25,0.0,0.04
B_0_0_P_BLUE_-3_-5_-1_-3_-1_-1_P_ORANGE_-1_1_0_0_1_4,0,25,1,24,25,0.0,0.04
B_0_0_P_BLUE_-2_-5_-1_-3_-1_-2_P_ORANGE_-1_2_0_0_1_4,0,25,1,24,25,0.0,0.04
B_0_-1_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_-1_0_0_3_3,0,25,3,22,25,0.0,0.12
B_-1_-1_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_0_-1_0_3_3,0,25,2,23,25,0.0,0.08
B_-1_0_P_BLUE_-4_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_1_2_4,0,25,2,23,25,0.0,0.08
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_0_-1_1_3_3,0,25,2,23,25,0.0,0.08
B_0_0_P_BLUE_-2_-4_-1_-3_-1_-1_P_ORANGE_0_0_0_1_1_4,0,24,2,22,24,0.0,0.08333333333333333
B_-1_-1_P_BLUE_-3_-4_-1_-1_0_0_P_ORANGE_-1_-1_0_0_3_3,0,24,2,22,24,0.0,0.08333333333333333
B_0_0_P_BLUE_-1_-1_0_-2_2_-4_P_ORANGE_-1_0_-1_1_2_3,0,24,1,23,24,0.0,0.041666666666666664
B_0_-1_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-3_4_0_-1_0_0,0,24,2,22,24,0.0,0.08333333333333333
B_0_0_P_BLUE_-1_-3_0_-2_1_-5_P_ORANGE_-1_1_0_2_1_4,0,24,1,23,24,0.0,0.041666666666666664
B_0_0_P_BLUE_-2_-4_-1_-3_-1_-2_P_ORANGE_-1_1_0_2_1_3,0,23,1,22,23,0.0,0.043478260869565216
B_-1_-1_P_BLUE_-3_-4_0_-2_0_-1_P_ORANGE_-1_0_-1_1_2_3,0,23,2,21,23,0.0,0.08695652173913043
B_-1_-1_P_BLUE_-3_-5_-1_-1_0_-1_P_ORANGE_-1_1_0_0_2_4,0,23,1,22,23,0.0,0.043478260869565216
B_0_0_P_BLUE_-1_-1_0_-3_2_-4_P_ORANGE_-1_0_-1_1_2_3,0,23,1,22,23,0.0,0.043478260869565216
B_0_0_P_BLUE_-2_-5_-1_-2_0_-3_P_ORANGE_-1_2_0_4_1_1,0,23,1,22,23,0.0,0.043478260869565216
B_-1_0_P_BLUE_-3_-5_0_-2_0_-1_P_ORANGE_0_0_0_1_2_4,0,23,1,22,23,0.0,0.043478260869565216
B_-1_-1_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_1_3_3,0,23,1,22,23,0.0,0.043478260869565216
B_0_0_P_BLUE_0_-5_0_-4_1_-2_P_ORANGE_-2_1_-1_2_0_4,0,23,1,22,23,0.0,0.043478260869565216
B_0_0_P_BLUE_-3_-5_-1_-1_0_-3_P_ORANGE_-1_2_0_0_2_4,0,23,1,22,23,0.0,0.043478260869565216
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_0_-1_1_3_3,0,23,2,21,23,0.0,0.08695652173913043
B_0_0_P_BLUE_-1_-5_0_-3_1_-2_P_ORANGE_-2_1_-1_3_-1_4,0,23,1,22,23,0.0,0.043478260869565216
B_-1_0_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-4_3_-1_1_0_0,0,23,3,20,23,0.0,0.13043478260869565
B_0_0_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_-1_0_1_2_4,0,23,1,22,23,0.0,0.043478260869565216
B_-1_-1_P_BLUE_-4_-4_0_-2_0_0_P_ORANGE_-1_-1_-1_0_3_3,0,23,2,21,23,0.0,0.08695652173913043
B_0_0_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-3_3_-1_2_0_0,0,23,1,22,23,0.0,0.043478260869565216
B_0_0_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-1_0_0_2_2_4,0,23,1,22,23,0.0,0.043478260869565216
B_-1_0_P_BLUE_-1_-1_0_-2_3_-4_P_ORANGE_-4_3_-1_1_0_0,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_-2_-4_-1_-2_-1_-1_P_ORANGE_-1_1_0_0_1_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_0_-2_0_-1_2_-5_P_ORANGE_-1_0_-1_1_2_4,0,22,2,20,22,0.0,0.09090909090909091
B_-1_-1_P_BLUE_-3_-5_-1_-2_0_0_P_ORANGE_-1_-1_0_1_3_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_-1_2_2_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_-3_-4_0_-3_0_-1_P_ORANGE_-1_0_-1_1_3_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_-2_-4_-1_-1_0_-2_P_ORANGE_0_0_0_1_2_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_-3_-5_0_-2_0_-1_P_ORANGE_-3_4_-1_0_0_1,0,22,1,21,22,0.0,0.045454545454545456
B_-2_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-2_-1_-1_0_2_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_-1_-3_0_-5_1_-2_P_ORANGE_-2_1_-1_3_0_3,0,22,1,21,22,0.0,0.045454545454545456
B_0_-1_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_1_3_3,0,22,1,21,22,0.0,0.045454545454545456
B_-1_0_P_BLUE_-4_-5_0_-2_0_-1_P_ORANGE_-1_0_0_1_2_4,0,22,1,21,22,0.0,0.045454545454545456
B_0_0_P_BLUE_0_-2_0_-1_1_-4_P_ORANGE_-3_3_-1_0_0_1,0,21,2,19,21,0.0,0.09523809523809523
B_0_0_P_BLUE_-1_-3_0_-1_2_-5_P_ORANGE_-3_4_-1_0_0_2,0,21,1,20,21,0.0,0.047619047619047616
B_0_0_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_0_-1_0_3_3,0,21,2,19,21,0.0,0.09523809523809523
B_-1_0_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_1_2_3,0,21,1,20,21,0.0,0.047619047619047616
B_-1_-1_P_BLUE_-4_-4_-1_-2_0_-1_P_ORANGE_-1_-1_-1_0_3_3,0,21,1,20,21,0.0,0.047619047619047616
B_0_0_P_BLUE_-3_-4_-1_-1_0_-1_P_ORANGE_-1_0_0_0_2_4,0,21,1,20,21,0.0,0.047619047619047616
B_0_0_P_BLUE_-2_-5_0_-3_0_-1_P_ORANGE_-2_4_-1_0_-1_2,0,21,2,19,21,0.0,0.09523809523809523
B_0_0_P_BLUE_-2_-5_-1_-3_-1_-2_P_ORANGE_0_1_0_2_0_4,0,21,1,20,21,0.0,0.047619047619047616
B_-1_-1_P_BLUE_-3_-5_-1_-2_0_0_P_ORANGE_-1_-1_-1_0_3_3,0,21,1,20,21,0.0,0.047619047619047616
B_0_0_P_BLUE_-2_-4_-2_-2_0_-4_P_ORANGE_-1_3_1_1_1_3,0,21,1,20,21,0.0,0.047619047619047616
B_1_-1_P_BLUE_-1_0_0_0_3_-4_P_ORANGE_-4_3_0_-1_0_0,0,21,1,20,21,0.0,0.047619047619047616
B_0_-1_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-3_3_-1_0_0_-1,0,21,1,20,21,0.0,0.047619047619047616
B_0_0_P_BLUE_-3_-5_-1_-1_0_-2_P_ORANGE_-3_4_-1_1_0_0,0,21,2,19,21,0.0,0.09523809523809523
B_0_0_P_BLUE_-1_-1_0_-1_2_-4_P_ORANGE_-3_3_-1_0_0_1,0,20,1,19,20,0.0,0.05
B_0_0_P_BLUE_-4_-4_-1_-2_0_0_P_ORANGE_-1_-1_-1_0_3_3,0,20,1,19,20,0.0,0.05
B_0_-1_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-4_3_-1_1_0_0,0,20,1,19,20,0.0,0.05
B_0_0_P_BLUE_-1_-1_0_-3_1_-5_P_ORANGE_-1_2_0_0_1_4,0,20,1,19,20,0.0,0.05
B_-1_-1_P_BLUE_-4_-4_-1_0_0_0_P_ORANGE_-1_-1_0_0_3_3,0,20,2,18,20,0.0,0.1
B_0_0_P_BLUE_0_-2_0_-1_1_-5_P_ORANGE_-2_4_-1_1_-1_2,0,20,1,19,20,0.0,0.05
B_0_0_P_BLUE_-1_-3_0_-5_1_-2_P_ORANGE_-2_1_0_3_0_4,0,20,1,19,20,0.0,0.05
B_0_0_P_BLUE_-2_-2_0_-5_1_-2_P_ORANGE_-2_1_0_3_2_3,0,20,1,19,20,0.0,0.05
B_-1_-1_P_BLUE_-3_-5_-1_-1_-1_-1_P_ORANGE_-1_1_0_0_2_4,0,20,1,19,20,0.0,0.05
B_0_-1_P_BLUE_-3_-5_-1_-1_0_-1_P_ORANGE_-1_0_0_1_2_4,0,20,1,19,20,0.0,0.05
B_0_-1_P_BLUE_-1_-2_-1_-1_2_-4_P_ORANGE_-3_3_0_0_0_1,0,19,3,16,19,0.0,0.15789473684210525
B_-1_0_P_BLUE_-3_-5_-1_-1_0_-2_P_ORANGE_-1_0_-1_1_2_4,0,19,3,16,19,0.0,0.15789473684210525
B_0_0_P_BLUE_-3_-3_-1_-4_1_-2_P_ORANGE_-3_2_0_2_1_1,0,19,2,17,19,0.0,0.10526315789473684
B_0_0_P_BLUE_-3_-3_0_-4_2_-3_P_ORANGE_-2_2_-1_3_1_2,0,19,4,15,19,0.0,0.21052631578947367
B_0_0_P_BLUE_-1_-4_-1_-3_-1_-2_P_ORANGE_0_1_0_2_1_4,0,19,1,18,19,0.0,0.05263157894736842
B_0_-1_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-4_3_0_-1_0_0,0,19,2,17,19,0.0,0.10526315789473684
B_0_0_P_BLUE_-3_-4_-1_-4_1_-2_P_ORANGE_-3_2_0_3_1_1,0,18,2,16,18,0.0,0.1111111111111111
B_0_0_P_BLUE_-1_-4_0_-4_0_-4_P_ORANGE_-1_2_0_3_0_4,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-1_-3_-1_-1_0_-1_P_ORANGE_-1_0_-1_2_2_3,0,18,2,16,18,0.0,0.1111111111111111
B_0_0_P_BLUE_-2_-2_0_-4_1_-2_P_ORANGE_-2_1_0_2_2_3,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-3_-5_-1_-1_0_-1_P_ORANGE_-1_0_0_1_2_3,0,18,1,17,18,0.0,0.05555555555555555
B_0_-1_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_1_2_3,0,18,1,17,18,0.0,0.05555555555555555
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_0_0_2_3,0,18,2,16,18,0.0,0.1111111111111111
B_0_0_P_BLUE_-1_-3_-1_-1_1_-5_P_ORANGE_0_0_0_1_1_4,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-3_-4_-1_-4_1_-2_P_ORANGE_-3_3_0_2_1_1,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-2_-2_0_-5_0_-4_P_ORANGE_-1_2_0_4_1_1,0,18,1,17,18,0.0,0.05555555555555555
B_-1_-1_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_0_-1_0_3_3,0,18,2,16,18,0.0,0.1111111111111111
B_0_-2_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-4_3_0_-1_0_0,0,18,1,17,18,0.0,0.05555555555555555
B_-1_-1_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_0_3_3,0,18,1,17,18,0.0,0.05555555555555555
B_-2_-1_P_BLUE_-4_-4_-1_-1_-1_0_P_ORANGE_-1_0_0_-1_2_4,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-2_-4_-1_-3_0_-3_P_ORANGE_-1_2_-1_3_1_3,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-2_-5_-1_-2_0_-3_P_ORANGE_-1_2_0_1_0_3,0,18,1,17,18,0.0,0.05555555555555555
B_-1_-1_P_BLUE_-4_-4_-1_-1_-1_-1_P_ORANGE_-1_0_-1_0_2_4,0,18,1,17,18,0.0,0.05555555555555555
B_0_0_P_BLUE_-2_-5_-1_-2_-1_-1_P_ORANGE_0_1_0_2_1_4,0,17,2,15,17,0.0,0.11764705882352941
B_0_0_P_BLUE_-3_-4_-1_-3_0_-1_P_ORANGE_-3_3_-1_1_0_0,0,17,1,16,17,0.0,0.058823529411764705
B_0_0_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-1_2_0_0_1_4,0,17,4,13,17,0.0,0.23529411764705882
B_0_0_P_BLUE_-2_-5_-1_-3_-1_-1_P_ORANGE_-1_2_0_0_1_3,0,17,1,16,17,0.0,0.058823529411764705
B_0_0_P_BLUE_-2_-2_-1_-4_-1_-4_P_ORANGE_0_3_0_4_1_1,0,17,1,16,17,0.0,0.058823529411764705
B_0_0_P_BLUE_-1_-2_0_-1_2_-5_P_ORANGE_-3_3_-1_0_0_0,0,17,1,16,17,0.0,0.058823529411764705
B_-1_-1_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-4_3_0_0_0_0,0,17,1,16,17,0.0,0.058823529411764705
B_0_0_P_BLUE_-1_-3_0_-1_1_-4_P_ORANGE_-2_3_-1_1_0_1,0,17,1,16,17,0.0,0.058823529411764705
B_-1_-1_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_0_0_0_3_3,0,17,1,16,17,0.0,0.058823529411764705
B_0_-1_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-3_4_-1_0_0_0,0,17,1,16,17,0.0,0.058823529411764705
B_-1_-1_P_BLUE_-3_-4_-1_-2_0_0_P_ORANGE_-1_-1_-1_1_3_3,0,17,1,16,17,0.0,0.058823529411764705
B_0_0_P_BLUE_0_-2_0_-1_1_-4_P_ORANGE_-2_3_-1_0_0_1,0,17,1,16,17,0.0,0.058823529411764705
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_-1_0_3_2,0,17,1,16,17,0.0,0.058823529411764705
B_-1_0_P_BLUE_0_-2_0_-1_2_-5_P_ORANGE_-3_4_0_0_0_1,0,17,1,16,17,0.0,0.058823529411764705
B_0_0_P_BLUE_-1_-3_0_-2_1_-4_P_ORANGE_-2_3_-1_0_-1_2,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-1_-2_0_-1_2_-4_P_ORANGE_-3_4_-1_0_-1_2,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-2_-2_-1_-4_2_-3_P_ORANGE_-2_1_-1_3_2_2,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-1_-4_0_-5_0_-3_P_ORANGE_-1_3_0_3_0_3,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-4_-4_0_-3_0_-1_P_ORANGE_-1_0_0_2_3_3,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-1_-2_0_-1_1_-4_P_ORANGE_-2_3_-1_0_-1_1,0,16,1,15,16,0.0,0.0625
B_0_-1_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-3_4_0_0_0_0,0,16,1,15,16,0.0,0.0625
B_0_-1_P_BLUE_-4_-4_-1_-2_0_-1_P_ORANGE_-1_0_0_1_2_4,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-3_-4_-1_-3_0_-1_P_ORANGE_-3_3_0_1_0_2,0,16,1,15,16,0.0,0.0625
B_0_0_P_BLUE_-2_-4_-1_-1_0_-2_P_ORANGE_-1_2_0_1_1_3,0,16,1,15,16,0.0,0.0625
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-2_0_-1_0_3_3,0,16,1,15,16,0.0,0.0625
B_1_0_P_BLUE_-3_-4_0_-1_0_0_P_ORANGE_-1_-1_0_0_3_2,0,15,2,13,15,0.0,0.13333333333333333
B_-1_0_P_BLUE_-1_0_0_0_3_-4_P_ORANGE_-4_3_0_-1_0_0,0,15,1,14,15,0.0,0.06666666666666667
B_-1_-1_P_BLUE_-4_-4_-1_-2_0_0_P_ORANGE_-1_-1_0_0_2_4,0,15,1,14,15,0.0,0.06666666666666667
B_-1_0_P_BLUE_-3_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_0_2_4,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-2_-4_0_-4_0_-3_P_ORANGE_-1_2_0_3_0_4,0,15,1,14,15,0.0,0.06666666666666667
B_-1_-1_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-4_3_-1_0_-1_1,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-1_-2_0_-2_1_-4_P_ORANGE_-2_3_-1_1_0_1,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-3_-4_-1_-3_0_-2_P_ORANGE_-2_1_0_1_0_2,0,15,2,13,15,0.0,0.13333333333333333
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-2_-1_-1_0_2_3,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-1_-3_0_-1_1_-5_P_ORANGE_-3_3_-1_0_0_1,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-1_-3_0_-1_1_-5_P_ORANGE_-3_4_-1_0_0_2,0,15,2,13,15,0.0,0.13333333333333333
B_0_0_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_-1_0_0_2_4,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-2_-4_0_-3_0_-3_P_ORANGE_-1_1_0_3_1_3,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-3_-4_-1_-1_0_-2_P_ORANGE_-1_0_0_0_2_4,0,15,2,13,15,0.0,0.13333333333333333
B_-1_-1_P_BLUE_-4_-5_0_-2_0_-1_P_ORANGE_-1_0_0_1_3_3,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_0_-4_0_-4_1_-2_P_ORANGE_-2_1_-1_2_-1_4,0,15,1,14,15,0.0,0.06666666666666667
B_0_-1_P_BLUE_-1_0_0_-2_2_-5_P_ORANGE_-4_3_0_-1_0_1,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-1_-1_0_-4_0_-1_P_ORANGE_-1_0_-1_2_2_3,0,15,2,13,15,0.0,0.13333333333333333
B_-1_0_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-1_0_-1_1_2_4,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_-1_0_-1_3_3,0,15,1,14,15,0.0,0.06666666666666667
B_-1_-1_P_BLUE_-4_-4_-1_-2_0_-1_P_ORANGE_-1_0_-1_1_3_4,0,15,1,14,15,0.0,0.06666666666666667
B_1_0_P_BLUE_-3_-5_0_-1_0_0_P_ORANGE_-1_0_0_0_3_3,0,15,3,12,15,0.0,0.2
B_0_0_P_BLUE_-1_-3_-1_-1_2_-5_P_ORANGE_0_0_0_1_2_4,0,15,1,14,15,0.0,0.06666666666666667
B_0_0_P_BLUE_-2_-4_-1_-4_0_-3_P_ORANGE_-1_2_-1_4_1_3,0,14,1,13,14,0.0,0.07142857142857142
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_0_0_0_3_4,0,14,2,12,14,0.0,0.14285714285714285
B_0_0_P_BLUE_-2_-5_-1_-2_0_-3_P_ORANGE_0_1_0_2_1_3,0,14,1,13,14,0.0,0.07142857142857142
B_0_0_P_BLUE_-2_-4_-1_-2_0_-3_P_ORANGE_-1_2_0_1_0_3,0,14,1,13,14,0.0,0.07142857142857142
B_0_0_P_BLUE_-1_-2_0_-3_1_-2_P_ORANGE_-1_1_-1_2_2_3,0,14,2,12,14,0.0,0.14285714285714285
B_0_0_P_BLUE_-2_-3_-1_-5_-1_-4_P_ORANGE_-1_4_0_3_1_1,0,14,1,13,14,0.0,0.07142857142857142
